Data;Loja;Região;Produto;Ação Merchandising;Investimento R$;Qtd Vendida SellOut;Faturamento R$;Houve Ruptura Auditoria;Share Nossa Marca;Share Concorrente A;Share Concorrente B
14/05/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Nenhuma;0;0;0;1;0;0,6;0,4
14/05/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Nenhuma;0;32;704;0;0,4;0,31;0,29
14/05/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Display Checkout;300;111;3330;0;0,41;0,31;0,28
14/05/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Display Checkout;300;88;2200;0;0,3;0,25;0,45
14/05/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Ponta de Gôndola;500;0;0;1;0;0,48;0,52
14/05/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Faixa de Gôndola;150;100;3000;0;0,38;0,18;0,44
14/05/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Display Checkout;300;105;2625;0;0,52;0,26;0,22
14/05/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Ilha Principal;750;122;2684;0;0,37;0,33;0,3
14/05/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Faixa de Gôndola;150;0;0;1;0;0,57;0,43
14/05/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Faixa de Gôndola;150;51;1275;0;0,53;0,29;0,18
14/05/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Nenhuma;0;48;1056;0;0,4;0,38;0,22
14/05/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Nenhuma;0;28;840;0;0,39;0,19;0,42
14/05/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Ilha Principal;750;86;2150;0;0,41;0,22;0,37
14/05/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Nenhuma;0;47;1034;0;0,32;0,32;0,36
14/05/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Faixa de Gôndola;150;29;870;0;0,31;0,3;0,39
15/05/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Faixa de Gôndola;150;81;2025;0;0,42;0,39;0,19
15/05/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Nenhuma;0;21;462;0;0,34;0,45;0,21
15/05/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Nenhuma;0;29;870;0;0,4;0,34;0,26
15/05/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Ponta de Gôndola;500;45;1125;0;0,52;0,14;0,34
15/05/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Nenhuma;0;0;0;1;0;0,43;0,57
15/05/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Display Checkout;300;99;2970;0;0,51;0,22;0,27
15/05/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Ponta de Gôndola;500;20;500;0;0,33;0,46;0,21
15/05/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Ilha Principal;750;58;1276;0;0,39;0,37;0,24
15/05/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Display Checkout;300;43;1290;0;0,44;0,24;0,32
15/05/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Faixa de Gôndola;150;67;1675;0;0,33;0,23;0,44
15/05/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Nenhuma;0;36;792;0;0,39;0,21;0,4
15/05/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Ponta de Gôndola;500;96;2880;0;0,33;0,28;0,39
15/05/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Nenhuma;0;48;1200;0;0,34;0,3;0,36
15/05/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Nenhuma;0;18;396;0;0,49;0,11;0,4
15/05/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Ponta de Gôndola;500;94;2820;0;0,32;0,11;0,57
16/05/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Nenhuma;0;24;600;0;0,45;0,2;0,35
16/05/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Faixa de Gôndola;150;107;2354;0;0,46;0,18;0,36
16/05/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Nenhuma;0;42;1260;0;0,38;0,32;0,3
16/05/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Display Checkout;300;111;2775;0;0,45;0,12;0,43
16/05/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Nenhuma;0;22;484;0;0,54;0,11;0,35
16/05/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Faixa de Gôndola;150;44;1320;0;0,5;0,19;0,31
16/05/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Display Checkout;300;39;975;0;0,32;0,15;0,53
16/05/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Ilha Principal;750;46;1012;0;0,31;0,45;0,24
16/05/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Faixa de Gôndola;150;23;690;0;0,53;0,2;0,27
16/05/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Nenhuma;0;32;800;0;0,33;0,27;0,4
16/05/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Ilha Principal;750;60;1320;0;0,45;0,1;0,45
16/05/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Nenhuma;0;7;210;0;0,41;0,32;0,27
16/05/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Nenhuma;0;16;400;0;0,47;0,1;0,43
16/05/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Nenhuma;0;46;1012;0;0,53;0,14;0,33
16/05/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Nenhuma;0;0;0;1;0;0,59;0,41
17/05/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Nenhuma;0;48;1200;0;0,47;0,3;0,23
17/05/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Nenhuma;0;8;176;0;0,4;0,16;0,44
17/05/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Nenhuma;0;13;390;0;0,43;0,12;0,45
17/05/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Nenhuma;0;16;400;0;0,39;0,4;0,21
17/05/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Nenhuma;0;0;0;1;0;0,52;0,48
17/05/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Nenhuma;0;12;360;0;0,33;0,15;0,52
17/05/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Faixa de Gôndola;150;70;1750;0;0,52;0,15;0,33
17/05/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Ponta de Gôndola;500;103;2266;0;0,54;0,23;0,23
17/05/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Nenhuma;0;29;870;0;0,31;0,34;0,35
17/05/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Nenhuma;0;27;675;0;0,45;0,34;0,21
17/05/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Display Checkout;300;27;594;0;0,36;0,16;0,48
17/05/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Nenhuma;0;44;1320;0;0,32;0,36;0,32
17/05/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Display Checkout;300;114;2850;0;0,4;0,38;0,22
17/05/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Nenhuma;0;26;572;0;0,51;0,34;0,15
17/05/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Faixa de Gôndola;150;76;2280;0;0,51;0,1;0,39
18/05/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Faixa de Gôndola;150;82;2050;0;0,31;0,32;0,37
18/05/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Ilha Principal;750;29;638;0;0,43;0,23;0,34
18/05/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Ponta de Gôndola;500;127;3810;0;0,45;0,31;0,24
18/05/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Faixa de Gôndola;150;63;1575;0;0,47;0,26;0,27
18/05/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Display Checkout;300;47;1034;0;0,44;0,2;0,36
18/05/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Nenhuma;0;32;960;0;0,37;0,36;0,27
18/05/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Nenhuma;0;35;875;0;0,3;0,37;0,33
18/05/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Display Checkout;300;0;0;1;0;0,56;0,44
18/05/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Faixa de Gôndola;150;65;1950;0;0,47;0,25;0,28
18/05/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Nenhuma;0;25;625;0;0,5;0,19;0,31
18/05/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Faixa de Gôndola;150;128;2816;0;0,43;0,32;0,25
18/05/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Faixa de Gôndola;150;31;930;0;0,43;0,22;0,35
18/05/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Ilha Principal;750;47;1175;0;0,37;0,23;0,4
18/05/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Ponta de Gôndola;500;27;594;0;0,32;0,39;0,29
18/05/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Nenhuma;0;39;1170;0;0,46;0,18;0,36
19/05/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Nenhuma;0;24;600;0;0,33;0,42;0,25
19/05/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Faixa de Gôndola;150;76;1672;0;0,55;0,19;0,26
19/05/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Display Checkout;300;33;990;0;0,51;0,21;0,28
19/05/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Nenhuma;0;21;525;0;0,48;0,27;0,25
19/05/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Nenhuma;0;25;550;0;0,54;0,16;0,3
19/05/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Faixa de Gôndola;150;40;1200;0;0,43;0,23;0,34
19/05/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Nenhuma;0;0;0;1;0;0,46;0,54
19/05/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Ponta de Gôndola;500;54;1188;0;0,44;0,38;0,18
19/05/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Nenhuma;0;27;810;0;0,45;0,37;0,18
19/05/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Nenhuma;0;20;500;0;0,43;0,24;0,33
19/05/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Display Checkout;300;61;1342;0;0,39;0,38;0,23
19/05/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Display Checkout;300;57;1710;0;0,43;0,21;0,36
19/05/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Nenhuma;0;0;0;1;0;0,55;0,45
19/05/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Nenhuma;0;27;594;0;0,49;0,3;0,21
19/05/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Nenhuma;0;49;1470;0;0,33;0,25;0,42
20/05/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Nenhuma;0;25;625;0;0,39;0,11;0,5
20/05/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Ponta de Gôndola;500;118;2596;0;0,43;0,36;0,21
20/05/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Display Checkout;300;37;1110;0;0,43;0,33;0,24
20/05/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Faixa de Gôndola;150;53;1325;0;0,48;0,14;0,38
20/05/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Display Checkout;300;79;1738;0;0,41;0,25;0,34
20/05/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Display Checkout;300;26;780;0;0,44;0,23;0,33
20/05/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Display Checkout;300;76;1900;0;0,4;0,31;0,29
20/05/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Faixa de Gôndola;150;108;2376;0;0,41;0,38;0,21
20/05/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Nenhuma;0;0;0;1;0;0,54;0,46
20/05/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Faixa de Gôndola;150;69;1725;0;0,54;0,15;0,31
20/05/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Nenhuma;0;14;308;0;0,49;0,24;0,27
20/05/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Nenhuma;0;33;990;0;0,39;0,41;0,2
20/05/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Faixa de Gôndola;150;88;2200;0;0,43;0,32;0,25
20/05/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Faixa de Gôndola;150;119;2618;0;0,32;0,41;0,27
20/05/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Nenhuma;0;38;1140;0;0,33;0,28;0,39
21/05/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Ilha Principal;750;56;1400;0;0,35;0,21;0,44
21/05/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Ilha Principal;750;84;1848;0;0,46;0,31;0,23
21/05/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Display Checkout;300;0;0;1;0;0,56;0,44
21/05/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Nenhuma;0;5;125;0;0,33;0,2;0,47
21/05/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Faixa de Gôndola;150;76;1672;0;0,32;0,2;0,48
21/05/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Ilha Principal;750;65;1950;0;0,53;0,1;0,37
21/05/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Ponta de Gôndola;500;119;2975;0;0,33;0,35;0,32
21/05/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Nenhuma;0;17;374;0;0,3;0,47;0,23
21/05/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Nenhuma;0;0;0;1;0;0,4;0,6
21/05/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Nenhuma;0;0;0;1;0;0,57;0,43
21/05/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Ponta de Gôndola;500;66;1452;0;0,34;0,28;0,38
21/05/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Faixa de Gôndola;150;50;1500;0;0,45;0,24;0,31
21/05/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Nenhuma;0;7;175;0;0,47;0,31;0,22
21/05/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Faixa de Gôndola;150;0;0;1;0;0,59;0,41
21/05/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Ponta de Gôndola;500;46;1380;0;0,45;0,19;0,36
22/05/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Faixa de Gôndola;150;68;1700;0;0,33;0,13;0,54
22/05/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Faixa de Gôndola;150;70;1540;0;0,51;0,21;0,28
22/05/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Faixa de Gôndola;150;26;780;0;0,36;0,14;0,5
22/05/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Ponta de Gôndola;500;37;925;0;0,41;0,33;0,26
22/05/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Display Checkout;300;25;550;0;0,38;0,14;0,48
22/05/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Faixa de Gôndola;150;100;3000;0;0,47;0,29;0,24
22/05/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Faixa de Gôndola;150;0;0;1;0;0,5;0,5
22/05/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Faixa de Gôndola;150;103;2266;0;0,51;0,2;0,29
22/05/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Nenhuma;0;0;0;1;0;0,44;0,56
22/05/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Nenhuma;0;0;0;1;0;0,47;0,53
22/05/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Nenhuma;0;27;594;0;0,49;0,21;0,3
22/05/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Display Checkout;300;31;930;0;0,31;0,21;0,48
22/05/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Display Checkout;300;28;700;0;0,35;0,34;0,31
22/05/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Nenhuma;0;18;396;0;0,48;0,19;0,33
22/05/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Display Checkout;300;125;3750;0;0,55;0,29;0,16
23/05/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Faixa de Gôndola;150;76;1900;0;0,32;0,42;0,26
23/05/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Nenhuma;0;48;1056;0;0,42;0,29;0,29
23/05/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Nenhuma;0;0;0;1;0;0,49;0,51
23/05/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Faixa de Gôndola;150;71;1775;0;0,46;0,1;0,44
23/05/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Faixa de Gôndola;150;47;1034;0;0,37;0,27;0,36
23/05/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Nenhuma;0;41;1230;0;0,34;0,38;0,28
23/05/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Faixa de Gôndola;150;0;0;1;0;0,48;0,52
23/05/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Display Checkout;300;110;2420;0;0,48;0,2;0,32
23/05/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Faixa de Gôndola;150;70;2100;0;0,5;0,34;0,16
23/05/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Display Checkout;300;105;2625;0;0,52;0,25;0,23
23/05/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Faixa de Gôndola;150;95;2090;0;0,54;0,29;0,17
23/05/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Ilha Principal;750;0;0;1;0;0,47;0,53
23/05/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Display Checkout;300;0;0;1;0;0,51;0,49
23/05/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Ponta de Gôndola;500;107;2354;0;0,46;0,37;0,17
23/05/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Display Checkout;300;18;540;0;0,47;0,34;0,19
24/05/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Faixa de Gôndola;150;62;1550;0;0,55;0,26;0,19
24/05/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Nenhuma;0;20;440;0;0,4;0,28;0,32
24/05/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Ilha Principal;750;104;3120;0;0,32;0,4;0,28
24/05/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Nenhuma;0;12;300;0;0,48;0,15;0,37
24/05/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Ponta de Gôndola;500;99;2178;0;0,35;0,2;0,45
24/05/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Faixa de Gôndola;150;28;840;0;0,36;0,31;0,33
24/05/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Faixa de Gôndola;150;56;1400;0;0,31;0,43;0,26
24/05/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Ponta de Gôndola;500;57;1254;0;0,46;0,36;0,18
24/05/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Ponta de Gôndola;500;129;3870;0;0,38;0,29;0,33
24/05/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Display Checkout;300;21;525;0;0,53;0,16;0,31
24/05/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Faixa de Gôndola;150;67;1474;0;0,45;0,31;0,24
24/05/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Ponta de Gôndola;500;117;3510;0;0,3;0,1;0,6
24/05/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Faixa de Gôndola;150;62;1550;0;0,4;0,16;0,44
24/05/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Nenhuma;0;35;770;0;0,34;0,25;0,41
24/05/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Ilha Principal;750;67;2010;0;0,45;0,12;0,43
25/05/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Nenhuma;0;46;1150;0;0,38;0,4;0,22
25/05/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Nenhuma;0;0;0;1;0;0,43;0,57
25/05/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Nenhuma;0;11;330;0;0,45;0,21;0,34
25/05/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Nenhuma;0;25;625;0;0,51;0,21;0,28
25/05/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Nenhuma;0;0;0;1;0;0,44;0,56
25/05/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Nenhuma;0;21;630;0;0,37;0,3;0,33
25/05/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Nenhuma;0;10;250;0;0,33;0,19;0,48
25/05/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Display Checkout;300;61;1342;0;0,45;0,26;0,29
25/05/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Ponta de Gôndola;500;50;1500;0;0,52;0,17;0,31
25/05/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Faixa de Gôndola;150;74;1850;0;0,47;0,32;0,21
25/05/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Display Checkout;300;0;0;1;0;0,42;0,58
25/05/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Nenhuma;0;8;240;0;0,42;0,35;0,23
25/05/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Nenhuma;0;0;0;1;0;0,58;0,42
25/05/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Faixa de Gôndola;150;36;792;0;0,48;0,13;0,39
25/05/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Ilha Principal;750;121;3630;0;0,5;0,34;0,16
26/05/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Nenhuma;0;49;1225;0;0,47;0,28;0,25
26/05/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Ilha Principal;750;62;1364;0;0,52;0,25;0,23
26/05/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Ponta de Gôndola;500;30;900;0;0,43;0,29;0,28
26/05/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Display Checkout;300;59;1475;0;0,34;0,33;0,33
26/05/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Faixa de Gôndola;150;16;352;0;0,32;0,27;0,41
26/05/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Nenhuma;0;16;480;0;0,44;0,38;0,18
26/05/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Ilha Principal;750;79;1975;0;0,37;0,15;0,48
26/05/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Faixa de Gôndola;150;96;2112;0;0,47;0,27;0,26
26/05/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Ilha Principal;750;62;1860;0;0,37;0,17;0,46
26/05/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Display Checkout;300;61;1525;0;0,53;0,25;0,22
26/05/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Ponta de Gôndola;500;90;1980;0;0,54;0,14;0,32
26/05/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Display Checkout;300;72;2160;0;0,53;0,18;0,29
26/05/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Nenhuma;0;15;375;0;0,46;0,32;0,22
26/05/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Ponta de Gôndola;500;97;2134;0;0,35;0,2;0,45
26/05/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Nenhuma;0;9;270;0;0,34;0,11;0,55
27/05/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Faixa de Gôndola;150;0;0;1;0;0,42;0,58
27/05/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Nenhuma;0;34;748;0;0,53;0,16;0,31
27/05/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Nenhuma;0;46;1380;0;0,47;0,26;0,27
27/05/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Nenhuma;0;35;875;0;0,36;0,33;0,31
27/05/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Nenhuma;0;30;660;0;0,52;0,22;0,26
27/05/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Nenhuma;0;15;450;0;0,34;0,17;0,49
27/05/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Nenhuma;0;46;1150;0;0,48;0,3;0,22
27/05/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Ponta de Gôndola;500;99;2178;0;0,4;0,21;0,39
27/05/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Ponta de Gôndola;500;72;2160;0;0,5;0,15;0,35
27/05/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Faixa de Gôndola;150;54;1350;0;0,46;0,22;0,32
27/05/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Ilha Principal;750;116;2552;0;0,37;0,23;0,4
27/05/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Faixa de Gôndola;150;121;3630;0;0,4;0,11;0,49
27/05/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Nenhuma;0;38;950;0;0,42;0,21;0,37
27/05/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Nenhuma;0;43;946;0;0,48;0,28;0,24
27/05/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Ilha Principal;750;0;0;1;0;0,42;0,58
28/05/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Nenhuma;0;0;0;1;0;0,54;0,46
28/05/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Nenhuma;0;43;946;0;0,41;0,19;0,4
28/05/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Faixa de Gôndola;150;0;0;1;0;0,48;0,52
28/05/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Faixa de Gôndola;150;62;1550;0;0,52;0,11;0,37
28/05/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Display Checkout;300;115;2530;0;0,47;0,18;0,35
28/05/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Nenhuma;0;9;270;0;0,53;0,1;0,37
28/05/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Faixa de Gôndola;150;38;950;0;0,35;0,34;0,31
28/05/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Ponta de Gôndola;500;80;1760;0;0,47;0,31;0,22
28/05/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Faixa de Gôndola;150;67;2010;0;0,43;0,25;0,32
28/05/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Nenhuma;0;19;475;0;0,43;0,27;0,3
28/05/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Nenhuma;0;7;154;0;0,5;0,24;0,26
28/05/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Display Checkout;300;119;3570;0;0,45;0,13;0,42
